manage_no,lamp_addr,depth1,depth2,main_addr_no,sub_addr_no,latitude,longitude
동_20-11,서울 성동구 송정동 73-142,서울,성동구,73,142,37.593994,126.801866
동_20-12,서울 성동구 송정동 73-184,서울,성동구,73,184,37.593994,126.801866
동_20-13,서울 성동구 송정동 94-16,서울,성동구,94,16,37.593994,126.801866
동_20-14,서울 성동구 송정동 73-457,서울,성동구,73,457,37.593994,126.801866
동_20-15,서울 성동구 송정동 73-462,서울,성동구,73,462,37.593994,126.801866
동_20-16,서울 성동구 송정동 73-450,서울,성동구,73,450,37.593994,126.801866
동_20-17,서울 성동구 송정동 73-24,서울,성동구,73,24,37.593994,126.801866
동_20-18,서울 성동구 송정동 73-24,서울,성동구,73,24,37.593994,126.801866
동_20-19,서울 성동구 송정동 73-252,서울,성동구,73,252,37.593994,126.801866
동_20-20,서울 성동구 송정동 73-251,서울,성동구,73,251,37.593994,126.801866
동_20-21,서울 성동구 송정동 73-224,서울,성동구,73,224,37.593994,126.801866
동_20-22,서울 성동구 송정동 73-198,서울,성동구,73,198,37.593994,126.801866
동_21-01,서울 성동구 송정동 72-1,서울,성동구,72,1,37.593994,126.801866
동_21-02,서울 성동구 송정동 94-15,서울,성동구,94,15,37.593994,126.801866
동_21-03,서울 성동구 송정동 94-10,서울,성동구,94,10,37.593994,126.801866
동_21-04,서울 성동구 송정동 94-7,서울,성동구,94,7,37.593994,126.801866
동_21-05,서울 성동구 송정동 101-4,서울,성동구,101,4,37.593994,126.801866
동_21-06,서울 성동구 송정동 101-5,서울,성동구,101,5,37.593994,126.801866
동_21-07,서울 성동구 송정동 101-5,서울,성동구,101,5,37.593994,126.801866
동_21-08,서울 성동구 송정동 101-5,서울,성동구,101,5,37.593994,126.801866
동_21-09,서울 성동구 송정동 101-5,서울,성동구,101,5,37.593994,126.801866
동_21-10,서울 성동구 송정동 101-6,서울,성동구,101,6,37.593994,126.801866
동_21-11,서울 성동구 송정동 101-7,서울,성동구,101,7,37.593994,126.801866
동_21-12,서울 성동구 송정동 101-1,서울,성동구,101,1,37.593994,126.801866
동_21-13,서울 성동구 송정동 101-1,서울,성동구,101,1,37.593994,126.801866
동_21-14,서울 성동구 송정동 101-1,서울,성동구,101,1,37.593994,126.801866
동_21-15,서울 성동구 송정동 101-1,서울,성동구,101,1,37.593994,126.801866
동_21-16,서울 성동구 송정동 101-1,서울,성동구,101,1,37.593994,126.801866
동_21-17,서울 성동구 송정동 101,서울,성동구,101,,37.593994,126.801866
동_21-18,서울 성동구 송정동 101,서울,성동구,101,,37.593994,126.801866
동_21-19,서울 성동구 송정동 101,서울,성동구,101,,37.593994,126.801866
동_21-20,서울 성동구 송정동 101,서울,성동구,101,,37.593994,126.801866
동_21-21,서울 성동구 송정동 101,서울,성동구,101,,37.593994,126.801866
동_21-22,서울 성동구 송정동 99-52,서울,성동구,99,52,37.593994,126.801866
동_21-23,서울 성동구 송정동 99-52,서울,성동구,99,52,37.593994,126.801866
동_21-24,서울 광진구 중곡동 263-1,서울,광진구,263,1,37.593994,126.801866
동_21-25,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_21-26,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_21-27,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_21-28,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_21-29,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_21-30,서울 성동구 송정동 101-4,서울,성동구,101,4,37.593994,126.801866
동_21-31,서울 성동구 송정동 101-4,서울,성동구,101,4,37.593994,126.801866
동_21-32,서울 성동구 송정동 101-3,서울,성동구,101,3,37.593994,126.801866
동_21-33,서울 성동구 송정동 102-6,서울,성동구,102,6,37.593994,126.801866
동_21-34,서울 성동구 송정동 102-3,서울,성동구,102,3,37.593994,126.801866
동_21-35,서울 성동구 송정동 102-4,서울,성동구,102,4,37.593994,126.801866
동_21-36,서울 성동구 송정동 102-3,서울,성동구,102,3,37.593994,126.801866
동_21-37,서울 광진구 중곡동 680-20,서울,광진구,680,20,37.593994,126.801866
동_21-38,서울 광진구 중곡동 680-16,서울,광진구,680,16,37.593994,126.801866
동_21-39,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_21-40,서울 성동구 송정동 73-144,서울,성동구,73,144,37.593994,126.801866
동_21-41,서울 성동구 송정동 94-3,서울,성동구,94,3,37.593994,126.801866
동_21-42,서울 성동구 송정동 102-9,서울,성동구,102,9,37.593994,126.801866
동_21-43,서울 성동구 송정동 102-9,서울,성동구,102,9,37.593994,126.801866
동_21-44,서울 성동구 송정동 102-9,서울,성동구,102,9,37.593994,126.801866
동_21-45,서울 성동구 송정동 102-3,서울,성동구,102,3,37.593994,126.801866
동_21-46,서울 성동구 송정동 102-3,서울,성동구,102,3,37.593994,126.801866
동_21-47,서울 성동구 송정동 102-3,서울,성동구,102,3,37.593994,126.801866
동_21-48,서울 광진구 중곡동 680-20,서울,광진구,680,20,37.593994,126.801866
동_21-49,서울 광진구 중곡동 680-16,서울,광진구,680,16,37.593994,126.801866
동_21-50,서울 광진구 중곡동 680-12,서울,광진구,680,12,37.593994,126.801866
동_21-51,서울 광진구 중곡동 680-12,서울,광진구,680,12,37.593994,126.801866
동_21-52,서울 성동구 송정동 94-2,서울,성동구,94,2,37.593994,126.801866
동_21-53,서울 성동구 송정동 94-3,서울,성동구,94,3,37.593994,126.801866
동_21-54,서울 성동구 송정동 94-3,서울,성동구,94,3,37.593994,126.801866
동_21-55,서울 성동구 송정동 94-3,서울,성동구,94,3,37.593994,126.801866
동_21-56,서울 성동구 송정동 94-3,서울,성동구,94,3,37.593994,126.801866
동_21-57,서울 성동구 송정동 94-3,서울,성동구,94,3,37.593994,126.801866
동_22-01,서울 광진구 중곡동 611-7,서울,광진구,611,7,37.593994,126.801866
동_22-02,서울 광진구 중곡동 651-2,서울,광진구,651,2,37.593994,126.801866
동_22-03,서울 광진구 중곡동 651-2,서울,광진구,651,2,37.593994,126.801866
동_22-04,서울 광진구 중곡동 651-2,서울,광진구,651,2,37.593994,126.801866
동_22-05,서울 광진구 중곡동 651-2,서울,광진구,651,2,37.593994,126.801866
동_22-06,서울 광진구 중곡동 651-2,서울,광진구,651,2,37.593994,126.801866
동_22-07,서울 광진구 중곡동 651-2,서울,광진구,651,2,37.593994,126.801866
동_22-08,서울 광진구 중곡동 651-2,서울,광진구,651,2,37.593994,126.801866
동_22-09,서울 광진구 중곡동 651-2,서울,광진구,651,2,37.593994,126.801866
동_22-10,서울 광진구 중곡동 651-2,서울,광진구,651,2,37.593994,126.801866
동_22-11,서울 광진구 중곡동 651-2,서울,광진구,651,2,37.593994,126.801866
동_22-12,서울 광진구 중곡동 651-2,서울,광진구,651,2,37.593994,126.801866
동_22-13,서울 광진구 중곡동 651-2,서울,광진구,651,2,37.593994,126.801866
동_22-14,서울 광진구 중곡동 651-2,서울,광진구,651,2,37.593994,126.801866
동_22-15,서울 광진구 중곡동 652-2,서울,광진구,652,2,37.593994,126.801866
동_22-16,서울 광진구 중곡동 250-9,서울,광진구,250,9,37.593994,126.801866
동_22-17,서울 광진구 중곡동 261-6,서울,광진구,261,6,37.593994,126.801866
동_22-18,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_22-19,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_22-20,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_22-21,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_22-22,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_22-23,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_22-24,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_22-25,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_22-26,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_22-27,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_22-28,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_22-29,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_22-30,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_22-31,서울 광진구 중곡동 596-1,서울,광진구,596,1,37.593994,126.801866
동_22-32,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_22-33,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_22-34,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_22-35,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_22-36,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_22-37,서울 광진구 중곡동 680-9,서울,광진구,680,9,37.593994,126.801866
동_22-38,서울 광진구 중곡동 680-6,서울,광진구,680,6,37.593994,126.801866
동_22-39,서울 광진구 중곡동 680-6,서울,광진구,680,6,37.593994,126.801866
동_22-40,서울 광진구 중곡동 455-32,서울,광진구,455,32,37.593994,126.801866
동_22-41,서울 광진구 중곡동 459,서울,광진구,459,,37.593994,126.801866
동_22-42,서울 광진구 중곡동 459,서울,광진구,459,,37.593994,126.801866
동_22-43,서울 광진구 중곡동 458-22,서울,광진구,458,22,37.593994,126.801866
동_22-44,서울 광진구 중곡동 485-7,서울,광진구,485,7,37.593994,126.801866
동_22-45,서울 광진구 중곡동 485-7,서울,광진구,485,7,37.593994,126.801866
동_22-46,서울 광진구 중곡동 498-63,서울,광진구,498,63,37.593994,126.801866
동_22-47,서울 광진구 중곡동 503-33,서울,광진구,503,33,37.593994,126.801866
동_22-48,서울 광진구 중곡동 503-28,서울,광진구,503,28,37.593994,126.801866
동_22-49,서울 광진구 중곡동 503-33,서울,광진구,503,33,37.593994,126.801866
동_22-50,서울 광진구 중곡동 503-423,서울,광진구,503,423,37.593994,126.801866
동_22-51,서울 광진구 중곡동 503-423,서울,광진구,503,423,37.593994,126.801866
동_22-52,서울 광진구 중곡동 596-1,서울,광진구,596,1,37.593994,126.801866
동_22-53,서울 광진구 중곡동 455-32,서울,광진구,455,32,37.593994,126.801866
동_22-54,서울 광진구 중곡동 455-32,서울,광진구,455,32,37.593994,126.801866
동_22-55,서울 광진구 중곡동 455-32,서울,광진구,455,32,37.593994,126.801866
동_22-56,서울 광진구 중곡동 455-32,서울,광진구,455,32,37.593994,126.801866
동_22-57,서울 광진구 중곡동 455-9,서울,광진구,455,9,37.593994,126.801866
동_22-58,서울 광진구 중곡동 455-9,서울,광진구,455,9,37.593994,126.801866
동_22-59,서울 광진구 중곡동 260-1,서울,광진구,260,1,37.593994,126.801866
동_23-01,서울 중랑구 면목동 727-99,서울,중랑구,727,99,37.593994,126.801866
동_23-02,서울 중랑구 면목동 727-64,서울,중랑구,727,64,37.593994,126.801866
동_23-03,서울 중랑구 면목동 727-368,서울,중랑구,727,368,37.593994,126.801866
동_23-04,서울 중랑구 면목동 727-368,서울,중랑구,727,368,37.593994,126.801866
동_23-05,서울 중랑구 면목동 722-3,서울,중랑구,722,3,37.593994,126.801866
동_23-06,서울 중랑구 면목동 727-91,서울,중랑구,727,91,37.593994,126.801866
동_23-07,서울 중랑구 면목동 727-24,서울,중랑구,727,24,37.593994,126.801866
동_23-08,서울 중랑구 면목동 727-78,서울,중랑구,727,78,37.593994,126.801866
동_23-09,서울 중랑구 면목동 727-78,서울,중랑구,727,78,37.593994,126.801866
동_23-10,서울 중랑구 면목동 727-78,서울,중랑구,727,78,37.593994,126.801866
동_23-11,서울 중랑구 면목동 727-24,서울,중랑구,727,24,37.593994,126.801866
동_23-12,서울 중랑구 면목동 727-24,서울,중랑구,727,24,37.593994,126.801866
동_23-13,서울 중랑구 면목동 727-24,서울,중랑구,727,24,37.593994,126.801866
동_23-14,서울 중랑구 면목동 727-371,서울,중랑구,727,371,37.593994,126.801866
동_23-15,서울 중랑구 면목동 727-368,서울,중랑구,727,368,37.593994,126.801866
동_23-16,서울 중랑구 면목동 727-368,서울,중랑구,727,368,37.593994,126.801866
동_23-17,서울 중랑구 면목동 727-94,서울,중랑구,727,94,37.593994,126.801866
동_23-18,서울 중랑구 면목동 722-3,서울,중랑구,722,3,37.593994,126.801866
동_23-19,서울 중랑구 면목동 727-24,서울,중랑구,727,24,37.593994,126.801866
동_23-20,서울 중랑구 면목동 727-78,서울,중랑구,727,78,37.593994,126.801866
동_23-21,서울 중랑구 면목동 727-78,서울,중랑구,727,78,37.593994,126.801866
동_23-22,서울 중랑구 면목동 727-78,서울,중랑구,727,78,37.593994,126.801866
동_23-23,서울 중랑구 면목동 727-24,서울,중랑구,727,24,37.593994,126.801866
동_23-24,서울 중랑구 면목동 727-24,서울,중랑구,727,24,37.593994,126.801866
동_23-25,서울 중랑구 면목동 727-24,서울,중랑구,727,24,37.593994,126.801866
동_23-26,서울 중랑구 면목동 727-652,서울,중랑구,727,652,37.593994,126.801866
동_24-01,서울 중랑구 면목동 727-24,서울,중랑구,727,24,37.593994,126.801866
동_24-02,서울 중랑구 면목동 727-101,서울,중랑구,727,101,37.593994,126.801866
동_24-03,서울 중랑구 면목동 727-101,서울,중랑구,727,101,37.593994,126.801866
동_24-04,서울 중랑구 면목동 727-101,서울,중랑구,727,101,37.593994,126.801866
동_24-05,서울 중랑구 면목동 1049-95,서울,중랑구,1049,95,37.593994,126.801866
동_24-06,서울 중랑구 면목동 1049-1246,서울,중랑구,1049,1246,37.593994,126.801866
동_24-07,서울 중랑구 면목동 1049-1246,서울,중랑구,1049,1246,37.593994,126.801866
동_24-08,서울 중랑구 면목동 1031-469,서울,중랑구,1031,469,37.593994,126.801866
동_24-09,서울 중랑구 면목동 1031-22,서울,중랑구,1031,22,37.593994,126.801866
동_24-10,서울 중랑구 면목동 1031-22,서울,중랑구,1031,22,37.593994,126.801866
동_24-11,서울 중랑구 면목동 1031-44,서울,중랑구,1031,44,37.593994,126.801866
동_24-12,서울 중랑구 면목동 727-647,서울,중랑구,727,647,37.593994,126.801866
동_24-13,서울 중랑구 면목동 727-643,서울,중랑구,727,643,37.593994,126.801866
동_24-14,서울 중랑구 면목동 727-639,서울,중랑구,727,639,37.593994,126.801866
동_24-15,서울 중랑구 면목동 1049-12,서울,중랑구,1049,12,37.593994,126.801866
동_24-16,서울 중랑구 면목동 1049-1246,서울,중랑구,1049,1246,37.593994,126.801866
동_24-17,서울 중랑구 면목동 1049-1246,서울,중랑구,1049,1246,37.593994,126.801866
동_24-18,서울 중랑구 면목동 1031-24,서울,중랑구,1031,24,37.593994,126.801866
동_24-19,서울 중랑구 면목동 1031-464,서울,중랑구,1031,464,37.593994,126.801866
동_24-20,서울 중랑구 면목동 1338-12,서울,중랑구,1338,12,37.593994,126.801866
동_24-21,서울 중랑구 면목동 1031-451,서울,중랑구,1031,451,37.593994,126.801866
동_24-22,서울 중랑구 면목동 1031-450,서울,중랑구,1031,450,37.593994,126.801866
동_25-01,서울 중랑구 면목동 1031-450,서울,중랑구,1031,450,37.593994,126.801866
동_25-02,서울 중랑구 면목동 1031-449,서울,중랑구,1031,449,37.593994,126.801866
동_25-03,서울 중랑구 면목동 1031-449,서울,중랑구,1031,449,37.593994,126.801866
동_25-04,서울 중랑구 면목동 1031-449,서울,중랑구,1031,449,37.593994,126.801866
동_25-05,서울 중랑구 면목동 1031-449,서울,중랑구,1031,449,37.593994,126.801866
동_25-06,서울 중랑구 면목동 1031-449,서울,중랑구,1031,449,37.593994,126.801866
동_25-07,서울 중랑구 면목동 1031-34,서울,중랑구,1031,34,37.593994,126.801866
동_25-08,서울 중랑구 면목동 1031-34,서울,중랑구,1031,34,37.593994,126.801866
동_25-09,서울 중랑구 면목동 1031-34,서울,중랑구,1031,34,37.593994,126.801866
동_25-10,서울 중랑구 면목동 1031-3,서울,중랑구,1031,3,37.593994,126.801866
동_25-11,서울 중랑구 면목동 1029-3,서울,중랑구,1029,3,37.593994,126.801866
동_25-12,서울 중랑구 면목동 1029-3,서울,중랑구,1029,3,37.593994,126.801866
동_25-13,서울 중랑구 상봉동 479-4,서울,중랑구,479,4,37.593994,126.801866
동_25-14,서울 중랑구 상봉동 474-27,서울,중랑구,474,27,37.593994,126.801866
동_25-15,서울 중랑구 상봉동 474-26,서울,중랑구,474,26,37.593994,126.801866
동_25-16,서울 중랑구 상봉동 474-26,서울,중랑구,474,26,37.593994,126.801866
동_25-17,서울 중랑구 상봉동 474-7,서울,중랑구,474,7,37.593994,126.801866
동_25-18,서울 중랑구 상봉동 474-7,서울,중랑구,474,7,37.593994,126.801866
동_25-19,서울 중랑구 중화동 429-2,서울,중랑구,429,2,37.593994,126.801866
동_25-20,서울 중랑구 중화동 429-20,서울,중랑구,429,20,37.593994,126.801866
동_25-21,서울 중랑구 중화동 413-54,서울,중랑구,413,54,37.593994,126.801866
동_25-22,서울 중랑구 중화동 410-7,서울,중랑구,410,7,37.593994,126.801866
동_25-23,서울 중랑구 중화동 410-4,서울,중랑구,410,4,37.593994,126.801866
동_25-24,서울 중랑구 중화동 410-7,서울,중랑구,410,7,37.593994,126.801866
동_25-25,서울 중랑구 중화동 410-7,서울,중랑구,410,7,37.593994,126.801866
동_25-26,서울 중랑구 중화동 410-7,서울,중랑구,410,7,37.593994,126.801866
동_25-27,서울 중랑구 중화동 410-7,서울,중랑구,410,7,37.593994,126.801866
동_25-28,서울 중랑구 중화동 410-7,서울,중랑구,410,7,37.593994,126.801866
동_25-29,서울 중랑구 중화동 403-3,서울,중랑구,403,3,37.593994,126.801866
동_25-30,서울 중랑구 중화동 403-3,서울,중랑구,403,3,37.593994,126.801866
동_25-31,서울 중랑구 중화동 403-3,서울,중랑구,403,3,37.593994,126.801866
동_25-32,서울 중랑구 상봉동 474-27,서울,중랑구,474,27,37.593994,126.801866
동_25-33,서울 중랑구 상봉동 474-26,서울,중랑구,474,26,37.593994,126.801866
동_25-34,서울 중랑구 상봉동 474-26,서울,중랑구,474,26,37.593994,126.801866
동_25-35,서울 중랑구 중화동 410-7,서울,중랑구,410,7,37.593994,126.801866
동_25-36,서울 중랑구 중화동 410-7,서울,중랑구,410,7,37.593994,126.801866
동_25-37,서울 중랑구 중화동 410-10,서울,중랑구,410,10,37.593994,126.801866
동_25-38,서울 중랑구 면목동 1031-449,서울,중랑구,1031,449,37.593994,126.801866
동_25-39,서울 중랑구 면목동 1031-449,서울,중랑구,1031,449,37.593994,126.801866
동_25-40,서울 중랑구 면목동 1031-444,서울,중랑구,1031,444,37.593994,126.801866
동_25-41,서울 중랑구 면목동 1030,서울,중랑구,1030,,37.593994,126.801866
동_25-42,서울 중랑구 상봉동 474-27,서울,중랑구,474,27,37.593994,126.801866
동_25-43,서울 중랑구 중화동 410-10,서울,중랑구,410,10,37.593994,126.801866
동_25-44,서울 중랑구 중화동 410-9,서울,중랑구,410,9,37.593994,126.801866
동_25-45,서울 중랑구 중화동 410-9,서울,중랑구,410,9,37.593994,126.801866
동_25-46,서울 중랑구 중화동 410-9,서울,중랑구,410,9,37.593994,126.801866
동_25-47,서울 중랑구 중화동 434-1,서울,중랑구,434,1,37.593994,126.801866
동_25-48,서울 중랑구 면목동 1031-449,서울,중랑구,1031,449,37.593994,126.801866
동_25-49,서울 중랑구 면목동 1031-449,서울,중랑구,1031,449,37.593994,126.801866
동_25-50,서울 중랑구 면목동 1031-449,서울,중랑구,1031,449,37.593994,126.801866
동_25-51,서울 중랑구 면목동 1031-444,서울,중랑구,1031,444,37.593994,126.801866
동_25-52,서울 중랑구 면목동 1030,서울,중랑구,1030,,37.593994,126.801866
동_25-53,서울 중랑구 면목동 1338-12,서울,중랑구,1338,12,37.593994,126.801866
동_25-54,서울 중랑구 상봉동 474-26,서울,중랑구,474,26,37.593994,126.801866
동_25-55,서울 중랑구 상봉동 474-26,서울,중랑구,474,26,37.593994,126.801866
동_25-56,서울 중랑구 상봉동 474-26,서울,중랑구,474,26,37.593994,126.801866
동_25-57,서울 중랑구 중화동 410-9,서울,중랑구,410,9,37.593994,126.801866
동_25-58,서울 중랑구 중화동 410-9,서울,중랑구,410,9,37.593994,126.801866
동_25-59,서울 중랑구 중화동 410-9,서울,중랑구,410,9,37.593994,126.801866
동_25-60,서울 중랑구 중화동 411-1,서울,중랑구,411,1,37.593994,126.801866
동_25-61,서울 중랑구 중화동 410-9,서울,중랑구,410,9,37.593994,126.801866
동_25-62,서울 중랑구 중화동 434-1,서울,중랑구,434,1,37.593994,126.801866
동_25-63,서울 중랑구 중화동 434-1,서울,중랑구,434,1,37.593994,126.801866
동_25-64,서울 중랑구 중화동 434,서울,중랑구,434,,37.593994,126.801866
동_25-65,서울 중랑구 중화동 434,서울,중랑구,434,,37.593994,126.801866
동_25-66,서울 중랑구 중화동 434,서울,중랑구,434,,37.593994,126.801866
동_25-67,서울 동대문구 이문동 352-2,서울,동대문구,352,2,37.593994,126.801866
동_25-68,서울 동대문구 이문동 352-2,서울,동대문구,352,2,37.593994,126.801866
동_25-69,서울 동대문구 이문동 352-2,서울,동대문구,352,2,37.593994,126.801866
동_25-70,서울 동대문구 이문동 352-2,서울,동대문구,352,2,37.593994,126.801866
동_25-71,서울 동대문구 이문동 352-2,서울,동대문구,352,2,37.593994,126.801866
동_25-72,서울 동대문구 이문동 352-6,서울,동대문구,352,6,37.593994,126.801866
동_25-73,서울 동대문구 이문동 353-6,서울,동대문구,353,6,37.593994,126.801866
동_25-74,서울 동대문구 이문동 71-14,서울,동대문구,71,14,37.593994,126.801866
동_25-75,서울 동대문구 휘경동 348,서울,동대문구,348,,37.593994,126.801866
동_25-76,서울 동대문구 휘경동 348,서울,동대문구,348,,37.593994,126.801866
동_25-77,서울 동대문구 휘경동 359,서울,동대문구,359,,37.593994,126.801866
동_25-78,서울 동대문구 휘경동 357,서울,동대문구,357,,37.593994,126.801866
동_25-79,서울 동대문구 휘경동 353,서울,동대문구,353,,37.593994,126.801866
동_25-80,서울 동대문구 휘경동 351,서울,동대문구,351,,37.593994,126.801866
동_25-81,서울 중랑구 면목동 1338-12,서울,중랑구,1338,12,37.593994,126.801866
동_25-82,서울 중랑구 면목동 1338-12,서울,중랑구,1338,12,37.593994,126.801866
동_25-83,서울 중랑구 면목동 1031-448,서울,중랑구,1031,448,37.593994,126.801866
동_25-84,서울 중랑구 면목동 1031-449,서울,중랑구,1031,449,37.593994,126.801866
동_25-85,서울 중랑구 면목동 1031-449,서울,중랑구,1031,449,37.593994,126.801866
동_25-86,서울 중랑구 면목동 1031-449,서울,중랑구,1031,449,37.593994,126.801866
동_26-01,서울 중랑구 중화동 403-3,서울,중랑구,403,3,37.593994,126.801866
동_26-02,서울 중랑구 중화동 403-3,서울,중랑구,403,3,37.593994,126.801866
동_26-03,서울 중랑구 중화동 403-3,서울,중랑구,403,3,37.593994,126.801866
동_26-04,서울 중랑구 중화동 403-3,서울,중랑구,403,3,37.593994,126.801866
동_26-05,서울 중랑구 중화동 403-3,서울,중랑구,403,3,37.593994,126.801866
동_26-06,서울 중랑구 중화동 403-3,서울,중랑구,403,3,37.593994,126.801866
동_26-07,서울 중랑구 중화동 403-3,서울,중랑구,403,3,37.593994,126.801866
동_26-08,서울 중랑구 중화동 403-3,서울,중랑구,403,3,37.593994,126.801866
동_26-09,서울 중랑구 중화동 382,서울,중랑구,382,,37.593994,126.801866
동_26-10,서울 중랑구 중화동 382,서울,중랑구,382,,37.593994,126.801866
동_26-11,서울 중랑구 중화동 382,서울,중랑구,382,,37.593994,126.801866
동_26-12,서울 중랑구 중화동 382,서울,중랑구,382,,37.593994,126.801866
동_26-13,서울 중랑구 중화동 382,서울,중랑구,382,,37.593994,126.801866
동_26-14,서울 중랑구 중화동 382,서울,중랑구,382,,37.593994,126.801866
동_26-15,서울 중랑구 중화동 381-3,서울,중랑구,381,3,37.593994,126.801866
동_26-16,서울 중랑구 중화동 381-3,서울,중랑구,381,3,37.593994,126.801866
동_26-17,서울 중랑구 중화동 434-1,서울,중랑구,434,1,37.593994,126.801866
동_26-18,서울 중랑구 중화동 434-1,서울,중랑구,434,1,37.593994,126.801866
동_26-19,서울 중랑구 중화동 434-1,서울,중랑구,434,1,37.593994,126.801866
동_26-20,서울 중랑구 중화동 434-1,서울,중랑구,434,1,37.593994,126.801866
동_26-21,서울 중랑구 중화동 434-1,서울,중랑구,434,1,37.593994,126.801866
동_26-22,서울 중랑구 중화동 434-1,서울,중랑구,434,1,37.593994,126.801866
동_26-23,서울 중랑구 중화동 434-1,서울,중랑구,434,1,37.593994,126.801866
동_26-24,서울 중랑구 중화동 382-1,서울,중랑구,382,1,37.593994,126.801866
동_26-25,서울 중랑구 중화동 382-1,서울,중랑구,382,1,37.593994,126.801866
동_26-26,서울 중랑구 중화동 382-1,서울,중랑구,382,1,37.593994,126.801866
동_26-27,서울 중랑구 중화동 382-1,서울,중랑구,382,1,37.593994,126.801866
동_26-28,서울 중랑구 중화동 382-1,서울,중랑구,382,1,37.593994,126.801866
동_26-29,서울 중랑구 중화동 382-1,서울,중랑구,382,1,37.593994,126.801866
동_26-30,서울 중랑구 중화동 381-4,서울,중랑구,381,4,37.593994,126.801866
동_26-31,서울 중랑구 중화동 381-4,서울,중랑구,381,4,37.593994,126.801866
동_26-32,서울 중랑구 중화동 381-4,서울,중랑구,381,4,37.593994,126.801866
동_27-01,서울 중랑구 중화동 380,서울,중랑구,380,,37.593994,126.801866
동_27-02,서울 중랑구 중화동 346,서울,중랑구,346,,37.593994,126.801866
동_27-03,서울 중랑구 중화동 346,서울,중랑구,346,,37.593994,126.801866
동_27-04,서울 중랑구 중화동 343,서울,중랑구,343,,37.593994,126.801866
동_27-05,서울 중랑구 묵동 361-2,서울,중랑구,361,2,37.593994,126.801866
동_27-06,서울 중랑구 묵동 361-2,서울,중랑구,361,2,37.593994,126.801866
동_27-07,서울 중랑구 묵동 361-2,서울,중랑구,361,2,37.593994,126.801866
동_27-08,서울 중랑구 묵동 361-2,서울,중랑구,361,2,37.593994,126.801866
동_27-09,서울 중랑구 묵동 361-2,서울,중랑구,361,2,37.593994,126.801866
동_27-10,서울 중랑구 묵동 361-3,서울,중랑구,361,3,37.593994,126.801866
동_27-11,서울 중랑구 묵동 361-3,서울,중랑구,361,3,37.593994,126.801866
동_27-12,서울 중랑구 묵동 361-3,서울,중랑구,361,3,37.593994,126.801866
동_27-13,서울 중랑구 묵동 361-3,서울,중랑구,361,3,37.593994,126.801866
동_27-14,서울 중랑구 묵동 339-1,서울,중랑구,339,1,37.593994,126.801866
동_27-15,서울 중랑구 묵동 339-1,서울,중랑구,339,1,37.593994,126.801866
동_27-16,서울 중랑구 묵동 339-1,서울,중랑구,339,1,37.593994,126.801866
동_27-17,서울 중랑구 묵동 339-1,서울,중랑구,339,1,37.593994,126.801866
동_27-18,서울 중랑구 묵동 339-1,서울,중랑구,339,1,37.593994,126.801866
동_27-19,서울 중랑구 묵동 339-1,서울,중랑구,339,1,37.593994,126.801866
동_27-20,서울 중랑구 묵동 339-1,서울,중랑구,339,1,37.593994,126.801866
동_27-21,서울 중랑구 묵동 339-1,서울,중랑구,339,1,37.593994,126.801866
동_27-22,서울 중랑구 묵동 339-1,서울,중랑구,339,1,37.593994,126.801866
동_27-23,서울 중랑구 묵동 339-1,서울,중랑구,339,1,37.593994,126.801866
동_27-24,서울 중랑구 묵동 339-1,서울,중랑구,339,1,37.593994,126.801866
동_27-25,서울 중랑구 묵동 354-14,서울,중랑구,354,14,37.593994,126.801866
동_27-26,서울 중랑구 묵동 354-14,서울,중랑구,354,14,37.593994,126.801866
